Article Number, Topic Feature, ProperNoun Feature, Unknown Word Feature, Cue Word Feature,  Bigram Feature, Tf-Idf, Sentence Position Feature, Class
27, 0.043478260869565216, 0.0, 0.4782608695652174, 0.043478260869565216, 0.043478260869565216, 0.08814362906541771, 0.7142857142857143, 1
27, 0.0, 0.0, 0.47368421052631576, 0.0, 0.05263157894736842, 0.10971323886823162, 0.5714285714285714, 1
27, 0.03125, 0.0, 0.5, 0.03125, 0.03125, 0.06940687785420235, 0.42857142857142855, 0
27, 0.0, 0.0625, 0.4375, 0.0, 0.0, 0.13863873196096396, 0.2857142857142857, 0
27, 0.0, 0.0, 0.42857142857142855, 0.0, 0.0, 0.35458753099262647, 0.14285714285714285, 0
27, 0.0, 0.05555555555555555, 0.5555555555555556, 0.0, 0.05555555555555555, 0.11748775984717424, 0.14285714285714285, 1
27, 0.0, 0.0, 0.5454545454545454, 0.0, 0.0, 0.21364939500347024, 0.2857142857142857, 1
27, 0.0, 0.0, 0.3076923076923077, 0.0, 0.0, 0.1644821712690841, 0.42857142857142855, 0
27, 0.0, 0.0, 0.8333333333333334, 0.0, 0.0, 0.37588219124159733, 0.5714285714285714, 0
27, 0.0, 0.0, 1.0, 0.0, 0.0, 1.3195286648076292, 0.7142857142857143, 0
27, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.8571428571428571, 0
27, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0
28, 0.125, 0.0, 0.4375, 0.125, 0.0625, 0.15170808955297008, 1.0, 1
28, 0.0, 0.0, 0.5714285714285714, 0.0, 0.0, 0.36551958535513884, 0.9047619047619048, 0
28, 0.0, 0.0, 0.375, 0.0, 0.0, 0.36973488001917876, 0.8095238095238095, 0
28, 0.0, 0.0, 0.5, 0.0, 0.0, 0.34173863831249035, 0.7142857142857143, 0
28, 0.0, 0.0, 0.3333333333333333, 0.0, 0.0, 0.8157564271046903, 0.6190476190476191, 0
28, 0.0, 0.0, 0.3333333333333333, 0.0, 0.0, 0.4129427012410662, 0.5238095238095238, 0
28, 0.0, 0.0, 0.5, 0.0, 0.0, 0.34173863831249035, 0.42857142857142855, 1
28, 0.0, 0.0, 0.7142857142857143, 0.0, 0.0, 0.37379438347979527, 0.3333333333333333, 0
28, 0.0, 0.0, 0.5882352941176471, 0.0, 0.0, 0.1525225534277508, 0.23809523809523808, 1
28, 0.0, 0.0, 0.45454545454545453, 0.0, 0.0, 0.22477832789586225, 0.14285714285714285, 1
28, 0.0, 0.0, 0.6666666666666666, 0.0, 0.0, 0.19276245460649133, 0.047619047619047616, 1
28, 0.0, 0.0, 0.7777777777777778, 0.0, 0.0, 0.26916395037669666, 0.14285714285714285, 0
28, 0.0, 0.0, 0.7777777777777778, 0.0, 0.0, 0.3040507804601361, 0.23809523809523808, 0
28, 0.1875, 0.0, 0.5, 0.1875, 0.0625, 0.1552873502243535, 0.3333333333333333, 1
28, 0.0, 0.0, 0.4, 0.0, 0.0, 0.5257268258774912, 0.42857142857142855, 0
28, 0.0, 0.0, 0.5333333333333333, 0.0, 0.0, 0.16390639225113987, 0.5238095238095238, 1
28, 0.0, 0.0, 0.7777777777777778, 0.0, 0.0, 0.2877328071270211, 0.6190476190476191, 1
28, 0.0, 0.0, 0.6153846153846154, 0.0, 0.0, 0.18218871823112204, 0.7142857142857143, 0
28, 0.0, 0.0, 0.4, 0.0, 0.0, 0.553452713099889, 0.8095238095238095, 0
28, 0.10526315789473684, 0.0, 0.631578947368421, 0.10526315789473684, 0.05263157894736842, 0.13672335900235597, 0.9047619047619048, 1
28, 0.0, 0.0, 0.8571428571428571, 0.0, 0.0, 0.4066400551621238, 1.0, 0
29, 0.3333333333333333, 0.0, 0.4166666666666667, 0.3333333333333333, 0.25, 0.26010572529915077, 1.0, 1
29, 0.2222222222222222, 0.0, 0.7777777777777778, 0.3333333333333333, 0.0, 0.3811486643975559, 0.9636363636363636, 1
29, 0.0, 0.0, 0.5, 0.0, 0.0, 0.4124328906519347, 0.9272727272727272, 1
29, 0.15384615384615385, 0.0, 0.38461538461538464, 0.15384615384615385, 0.07692307692307693, 0.26466049015176185, 0.8909090909090909, 1
29, 0.0, 0.0, 0.6, 0.0, 0.0, 0.32736394938617097, 0.8545454545454545, 0
29, 0.0, 0.0, 0.5, 0.0, 0.0, 0.33034548310936174, 0.8181818181818182, 1
29, 0.0, 0.125, 0.625, 0.0, 0.0, 0.43545329280989603, 0.7818181818181819, 1
29, 0.07692307692307693, 0.0, 0.6923076923076923, 0.07692307692307693, 0.15384615384615385, 0.23644071142919468, 0.7454545454545455, 1
29, 0.07692307692307693, 0.0, 0.46153846153846156, 0.07692307692307693, 0.15384615384615385, 0.2511443010729107, 0.7090909090909091, 1
29, 0.0, 0.0, 0.3333333333333333, 0.0, 0.0, 0.3867876570209598, 0.6727272727272727, 0
29, 0.0, 0.07692307692307693, 0.46153846153846156, 0.0, 0.15384615384615385, 0.20806325257950986, 0.6363636363636364, 1
29, 0.0, 0.0, 0.4166666666666667, 0.0, 0.0, 0.2821755435654559, 0.6, 1
29, 0.0, 0.0, 0.6666666666666666, 0.0, 0.0, 0.34444175800617405, 0.5636363636363636, 0
29, 0.0, 0.037037037037037035, 0.5185185185185185, 0.0, 0.07407407407407407, 0.1181817042268256, 0.5272727272727272, 1
29, 0.0, 0.1, 0.7, 0.0, 0.2, 0.31201545883174064, 0.4909090909090909, 1
29, 0.0, 0.0, 0.6, 0.0, 0.0, 0.56807420756399, 0.45454545454545453, 0
29, 0.08333333333333333, 0.08333333333333333, 0.5, 0.16666666666666666, 0.08333333333333333, 0.26197609289487006, 0.41818181818181815, 1
29, 0.0, 0.16666666666666666, 0.6666666666666666, 0.0, 0.0, 0.4617284254930605, 0.38181818181818183, 0
29, 0.0, 0.0, 0.6, 0.0, 0.0, 0.6061545601430394, 0.34545454545454546, 0
29, 0.0, 0.09090909090909091, 0.6363636363636364, 0.0, 0.0, 0.2824296082159053, 0.3090909090909091, 1
29, 0.1111111111111111, 0.1111111111111111, 0.6666666666666666, 0.2222222222222222, 0.0, 0.32875703522105343, 0.2727272727272727, 0
29, 0.0, 0.0, 0.8, 0.0, 0.0, 0.5857215351923998, 0.23636363636363636, 0
29, 0.0, 0.0, 0.2857142857142857, 0.0, 0.0, 0.438205736420759, 0.2, 0
29, 0.2, 0.0, 0.4, 0.4, 0.0, 0.5178635636154505, 0.16363636363636364, 0
29, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3464398622337027, 0.12727272727272726, 0
29, 0.0, 0.0, 0.8571428571428571, 0.0, 0.0, 0.4669560877875335, 0.09090909090909091, 0
29, 0.0, 0.0, 0.5833333333333334, 0.0, 0.0, 0.2134518550684743, 0.05454545454545454, 0
29, 0.0, 0.0, 0.5454545454545454, 0.0, 0.0, 0.2729262562898254, 0.01818181818181818, 0
29, 0.0, 0.0, 0.42857142857142855, 0.0, 0.0, 0.43925253834703554, 0.05454545454545454, 0
29, 0.0, 0.1, 0.5, 0.0, 0.0, 0.3469805344464055, 0.09090909090909091, 0
29, 0.0, 0.0, 0.2857142857142857, 0.0, 0.0, 0.4440767991238567, 0.12727272727272726, 0
29, 0.0, 0.0, 0.7142857142857143, 0.0, 0.0, 0.3933644185159383, 0.16363636363636364, 0
29, 0.0, 0.0, 0.5, 0.0, 0.0, 0.6486347758565244, 0.2, 0
29, 0.0, 0.0, 0.7272727272727273, 0.0, 0.0, 0.25684972250894506, 0.23636363636363636, 0
29, 0.0, 0.125, 0.5, 0.0, 0.125, 0.3318076922898901, 0.2727272727272727, 0
29, 0.14285714285714285, 0.0, 0.5714285714285714, 0.14285714285714285, 0.0, 0.4288275256171174, 0.3090909090909091, 1
29, 0.0, 0.0, 0.7333333333333333, 0.0, 0.0, 0.24198683243711608, 0.34545454545454546, 1
29, 0.0, 0.0, 0.5714285714285714, 0.0, 0.0, 0.24113086878964646, 0.38181818181818183, 1
29, 0.0, 0.0, 0.5384615384615384, 0.0, 0.0, 0.2510357262878917, 0.41818181818181815, 1
29, 0.0, 0.0, 0.6136363636363636, 0.0, 0.11363636363636363, 0.07200977768084392, 0.45454545454545453, 1
29, 0.0, 0.0, 0.5789473684210527, 0.0, 0.0, 0.1654721933989709, 0.4909090909090909, 1
29, 0.1, 0.1, 0.7, 0.2, 0.0, 0.31501650475624404, 0.5272727272727272, 1
29, 0.0, 0.0, 0.45454545454545453, 0.0, 0.0, 0.2889457847478414, 0.5636363636363636, 0
29, 0.0, 0.0, 0.3333333333333333, 0.0, 0.0, 0.4253896389463968, 0.6, 1
29, 0.0, 0.2, 0.4, 0.0, 0.0, 0.5737173514943862, 0.6363636363636364, 0
29, 0.0, 0.0, 0.5, 0.0, 0.0, 0.3112500580605173, 0.6727272727272727, 0
29, 0.0, 0.0, 0.6666666666666666, 0.0, 0.0, 0.629380687507637, 0.7090909090909091, 0
29, 0.0, 0.125, 0.25, 0.0, 0.0, 0.363497508653832, 0.7454545454545455, 0
29, 0.0, 0.0625, 0.375, 0.0, 0.0, 0.20671743882410676, 0.7818181818181819, 1
29, 0.0, 0.125, 0.625, 0.0, 0.0, 0.42161705729103033, 0.8181818181818182, 1
29, 0.0, 0.0, 0.7142857142857143, 0.0, 0.0, 0.4982397170796104, 0.8545454545454545, 0
29, 0.0, 0.0, 0.6, 0.0, 0.2, 0.5946472772449681, 0.8909090909090909, 1
29, 0.0, 0.0, 0.5, 0.0, 0.0, 0.8465266306963677, 0.9272727272727272, 0
29, 0.0, 0.3333333333333333, 0.6666666666666666, 0.0, 0.0, 1.3357777284108237, 0.9636363636363636, 0
29, 0.0, 0.0, 0.6666666666666666, 0.0, 0.0, 1.2137096963365892, 1.0, 0
30, 0.047619047619047616, 0.0, 0.5714285714285714, 0.09523809523809523, 0.047619047619047616, 0.13201327080887898, 1.0, 1
30, 0.0, 0.0, 0.75, 0.0, 0.0, 0.6263294117620319, 0.9333333333333333, 0
30, 0.07142857142857142, 0.0, 0.14285714285714285, 0.14285714285714285, 0.07142857142857142, 0.1618898371982224, 0.8666666666666667, 1
30, 0.0625, 0.0625, 0.25, 0.125, 0.0625, 0.16074703475229854, 0.8, 0
30, 0.05263157894736842, 0.0, 0.3684210526315789, 0.10526315789473684, 0.05263157894736842, 0.13036681043099912, 0.7333333333333333, 1
30, 0.14285714285714285, 0.0, 0.42857142857142855, 0.2857142857142857, 0.07142857142857142, 0.1769659100504353, 0.6666666666666666, 1
30, 0.0, 0.0, 0.5333333333333333, 0.0, 0.0, 0.1905337493111484, 0.6, 0
30, 0.09090909090909091, 0.0, 0.5454545454545454, 0.18181818181818182, 0.09090909090909091, 0.2108743801027223, 0.5333333333333333, 0
30, 0.06666666666666667, 0.0, 0.4, 0.13333333333333333, 0.0, 0.17567135389860525, 0.4666666666666667, 1
30, 0.0, 0.0, 0.5, 0.0, 0.0, 0.7383143785887855, 0.4, 0
30, 0.0, 0.0, 0.2, 0.0, 0.0, 0.4282815064581934, 0.3333333333333333, 0
30, 0.15384615384615385, 0.0, 0.23076923076923078, 0.3076923076923077, 0.07692307692307693, 0.18079648617451094, 0.26666666666666666, 1
30, 0.1, 0.0, 0.5, 0.2, 0.0, 0.2598580362167513, 0.2, 0
30, 0.0625, 0.0, 0.375, 0.125, 0.0625, 0.18822166945654734, 0.13333333333333333, 1
30, 0.2222222222222222, 0.0, 0.6666666666666666, 0.4444444444444444, 0.1111111111111111, 0.23922919596039227, 0.06666666666666667, 1
30, 0.0, 0.0, 0.7142857142857143, 0.0, 0.0, 0.37618578089695764, 0.06666666666666667, 0
30, 0.0, 0.0, 0.6, 0.0, 0.0, 0.26902094353549283, 0.13333333333333333, 1
30, 0.07692307692307693, 0.0, 0.5384615384615384, 0.15384615384615385, 0.07692307692307693, 0.19293418241541704, 0.2, 1
30, 0.0, 0.0, 0.5, 0.0, 0.0, 0.37549258160858273, 0.26666666666666666, 0
30, 0.0, 0.0, 0.6, 0.0, 0.0, 0.17767224724060326, 0.3333333333333333, 1
30, 0.0, 0.14285714285714285, 0.2857142857142857, 0.0, 0.0, 0.36320641831083517, 0.4, 0
30, 0.0, 0.0, 0.7777777777777778, 0.0, 0.0, 0.330118215111747, 0.4666666666666667, 0
30, 0.0, 0.0, 0.4, 0.0, 0.0, 0.4512960722543359, 0.5333333333333333, 0
30, 0.16666666666666666, 0.0, 0.5, 0.3333333333333333, 0.16666666666666666, 0.368564369167428, 0.6, 0
30, 0.0, 0.0, 0.4444444444444444, 0.0, 0.0, 0.290134530517125, 0.6666666666666666, 0
30, 0.0, 0.0, 0.5, 0.0, 0.0, 0.30772241378307513, 0.7333333333333333, 0
30, 0.0625, 0.0, 0.5625, 0.125, 0.0625, 0.17927342478722294, 0.8, 1
30, 0.0, 0.0, 0.9, 0.0, 0.0, 0.24072347217469553, 0.8666666666666667, 1
30, 0.14285714285714285, 0.0, 0.5714285714285714, 0.2857142857142857, 0.14285714285714285, 0.3319193788486, 0.9333333333333333, 0
30, 0.0, 0.0, 1.0, 0.0, 0.0, 1.1337324605540517, 1.0, 0
31, 0.0, 0.0, 0.6, 0.0, 0.13333333333333333, 0.1314678093420153, 1.0, 1
31, 0.0, 0.0, 0.7272727272727273, 0.0, 0.09090909090909091, 0.17689248345047773, 0.9, 0
31, 0.0, 0.0, 0.5555555555555556, 0.0, 0.0, 0.24938293448372673, 0.8, 0
31, 0.0, 0.09090909090909091, 0.36363636363636365, 0.0, 0.0, 0.18349172060930227, 0.7, 0
31, 0.09090909090909091, 0.09090909090909091, 0.36363636363636365, 0.09090909090909091, 0.0, 0.2016506014137338, 0.6, 0
31, 0.0, 0.0, 0.5333333333333333, 0.0, 0.06666666666666667, 0.15094348327389923, 0.5, 1
31, 0.0, 0.1111111111111111, 0.7777777777777778, 0.0, 0.0, 0.1830214726604654, 0.4, 0
31, 0.0, 0.0, 1.0, 0.0, 0.0, 0.36965646912324085, 0.3, 0
31, 0.0, 0.06666666666666667, 0.6666666666666666, 0.0, 0.0, 0.15681795367382062, 0.2, 1
31, 0.0, 0.0, 0.625, 0.0, 0.0, 0.2824961587028402, 0.1, 1
31, 0.0, 0.14285714285714285, 0.2857142857142857, 0.0, 0.0, 0.28169567424419834, 0.1, 0
31, 0.0, 0.0, 0.6666666666666666, 0.0, 0.08333333333333333, 0.1458230929819419, 0.2, 1
31, 0.0, 0.0, 0.5, 0.0, 0.0, 0.17580564932594409, 0.3, 1
31, 0.0, 0.14285714285714285, 0.5714285714285714, 0.0, 0.0, 0.2547210652649673, 0.4, 0
31, 0.0, 0.0, 0.5454545454545454, 0.0, 0.0, 0.200779853350446, 0.5, 1
31, 0.0, 0.0, 0.6, 0.0, 0.0, 0.428079809950156, 0.6, 0
31, 0.0, 0.0, 0.6, 0.0, 0.0, 0.15298219270779692, 0.7, 1
31, 0.0, 0.0, 0.5294117647058824, 0.0, 0.0, 0.11263762231449866, 0.8, 1
31, 0.0, 0.0, 0.6666666666666666, 0.0, 0.0, 0.20595290377145536, 0.9, 1
31, 0.0, 0.0, 0.8571428571428571, 0.0, 0.14285714285714285, 0.383120435460035, 1.0, 0
32, 0.0, 0.0, 0.375, 0.0, 0.125, 0.28281680926097763, 1.0, 0
32, 0.0, 0.0, 0.3333333333333333, 0.0, 0.08333333333333333, 0.24542152957601607, 0.95, 0
32, 0.0, 0.0, 0.38461538461538464, 0.0, 0.07692307692307693, 0.2045002467538269, 0.9, 1
32, 0.0, 0.0, 0.7272727272727273, 0.0, 0.18181818181818182, 0.23540429211527647, 0.85, 0
32, 0.0, 0.0, 0.6, 0.0, 0.0, 0.28914950165194675, 0.8, 1
32, 0.0, 0.08333333333333333, 0.5, 0.0, 0.0, 0.26668696023450794, 0.75, 0
32, 0.06666666666666667, 0.0, 0.6666666666666666, 0.06666666666666667, 0.06666666666666667, 0.18083284982123804, 0.7, 1
32, 0.0, 0.0, 0.6363636363636364, 0.0, 0.18181818181818182, 0.26166919980410247, 0.65, 1
32, 0.0, 0.08333333333333333, 0.5, 0.0, 0.0, 0.2949638470842999, 0.6, 0
32, 0.0, 0.0, 0.42857142857142855, 0.0, 0.0, 0.4172832198186405, 0.55, 0
32, 0.0, 0.0, 0.6111111111111112, 0.0, 0.0, 0.15943477106069978, 0.5, 0
32, 0.0, 0.0, 0.5, 0.0, 0.0, 0.25586651149807355, 0.45, 1
32, 0.0, 0.0, 0.5, 0.0, 0.16666666666666666, 0.4190006078729939, 0.4, 0
32, 0.06666666666666667, 0.0, 0.6, 0.06666666666666667, 0.13333333333333333, 0.16246543732944776, 0.35, 1
32, 0.0, 0.0, 0.2222222222222222, 0.0, 0.0, 0.3478522785948044, 0.3, 0
32, 0.0, 0.0, 0.5454545454545454, 0.0, 0.09090909090909091, 0.2584886558296775, 0.25, 1
32, 0.0, 0.0, 0.46153846153846156, 0.0, 0.07692307692307693, 0.20734080276033123, 0.2, 0
32, 0.0, 0.0, 0.5555555555555556, 0.0, 0.0, 0.3365400473370987, 0.15, 0
32, 0.0, 0.0, 0.5555555555555556, 0.0, 0.0, 0.3701362871871262, 0.1, 0
32, 0.0, 0.08333333333333333, 0.5, 0.0, 0.08333333333333333, 0.22704233141455332, 0.05, 0
32, 0.0, 0.08333333333333333, 0.5833333333333334, 0.0, 0.125, 0.10793594612941489, 0.05, 1
32, 0.0, 0.08333333333333333, 0.5833333333333334, 0.0, 0.0, 0.26453310656573126, 0.1, 1
32, 0.0, 0.0, 0.4444444444444444, 0.0, 0.0, 0.39276074970253755, 0.15, 0
32, 0.0, 0.125, 0.375, 0.0, 0.0, 0.19707183550438548, 0.2, 1
32, 0.0, 0.07142857142857142, 0.42857142857142855, 0.0, 0.07142857142857142, 0.19533234305159566, 0.25, 1
32, 0.0, 0.0, 0.75, 0.0, 0.08333333333333333, 0.11803567146470782, 0.3, 1
32, 0.0, 0.0, 0.5714285714285714, 0.0, 0.03571428571428571, 0.10920780735043248, 0.35, 1
32, 0.0, 0.0, 0.4375, 0.0, 0.0, 0.1809063610995461, 0.4, 1
32, 0.0, 0.0, 0.6666666666666666, 0.0, 0.16666666666666666, 0.15601065309248707, 0.45, 1
32, 0.0, 0.0, 0.5454545454545454, 0.0, 0.09090909090909091, 0.25276016673414065, 0.5, 0
32, 0.0, 0.0, 0.5625, 0.0, 0.0, 0.19461633292851682, 0.55, 1
32, 0.07142857142857142, 0.0, 0.5714285714285714, 0.07142857142857142, 0.14285714285714285, 0.18596613716055063, 0.6, 1
32, 0.0, 0.0, 0.2857142857142857, 0.0, 0.14285714285714285, 0.18646187057102842, 0.65, 1
32, 0.0, 0.0, 0.5714285714285714, 0.0, 0.0, 0.21562092226876772, 0.7, 0
32, 0.0, 0.0, 0.3888888888888889, 0.0, 0.05555555555555555, 0.1612722212784081, 0.75, 1
32, 0.0, 0.0, 0.5, 0.0, 0.1, 0.25919217891640683, 0.8, 0
32, 0.0, 0.0, 0.7142857142857143, 0.0, 0.0, 0.21552899111824383, 0.85, 0
32, 0.25, 0.0, 0.75, 0.25, 0.125, 0.33965409300670246, 0.9, 0
32, 0.0, 0.0, 0.625, 0.0, 0.125, 0.4019819687342692, 0.95, 0
32, 0.0, 0.0, 1.0, 0.0, 0.25, 0.8355764659584909, 1.0, 0
33, 0.0, 0.0, 0.3076923076923077, 0.0, 0.07692307692307693, 0.220675651521224, 1.0, 0
33, 0.0, 0.0, 0.2222222222222222, 0.0, 0.0, 0.37141040826481553, 0.96, 0
33, 0.125, 0.0, 0.4375, 0.25, 0.0, 0.19333812395118122, 0.92, 1
33, 0.0, 0.0, 0.6, 0.0, 0.0, 0.6491164206786212, 0.88, 0
33, 0.0, 0.0, 0.5, 0.0, 0.0, 1.7827247075740866, 0.84, 0
33, 0.0, 0.0, 0.6190476190476191, 0.0, 0.0, 0.1683807945858232, 0.8, 1
33, 0.0, 0.0, 0.5714285714285714, 0.0, 0.0, 0.23044398613322745, 0.76, 1
33, 0.0, 0.0, 0.5, 0.0, 0.0, 0.3522215798426704, 0.72, 0
33, 0.0, 0.0, 0.2857142857142857, 0.0, 0.0, 0.502276986035862, 0.68, 0
33, 0.0, 0.0, 0.375, 0.0, 0.0, 0.4134359708824014, 0.64, 0
33, 0.0, 0.0, 0.5333333333333333, 0.0, 0.0, 0.21516539740132512, 0.6, 1
33, 0.0, 0.0, 0.5, 0.0, 0.0, 0.2637311246652312, 0.56, 0
33, 0.0, 0.0, 0.6875, 0.0, 0.0625, 0.1684217938084158, 0.52, 0
33, 0.0, 0.0, 0.7, 0.0, 0.0, 0.3415041675470546, 0.48, 1
33, 0.0, 0.0, 0.5555555555555556, 0.0, 0.0, 0.2856792359344016, 0.44, 0
33, 0.0, 0.0, 0.8571428571428571, 0.0, 0.0, 0.37565335822833773, 0.4, 0
33, 0.0, 0.0, 1.0, 0.0, 0.0, 0.7190598309575656, 0.36, 0
33, 0.0, 0.0, 0.5625, 0.0, 0.125, 0.177414975292121, 0.32, 1
33, 0.0, 0.0, 0.6521739130434783, 0.0, 0.0, 0.13085695675741638, 0.28, 1
33, 0.0, 0.0, 0.5454545454545454, 0.0, 0.0, 0.2973801505657337, 0.24, 0
33, 0.0, 0.0, 0.3333333333333333, 0.0, 0.0, 0.20150898266936904, 0.2, 1
33, 0.0, 0.0, 0.5, 0.0, 0.0, 0.29632257945706997, 0.16, 0
33, 0.0, 0.0, 0.6190476190476191, 0.0, 0.09523809523809523, 0.15715223496207414, 0.12, 1
33, 0.0, 0.0, 0.42857142857142855, 0.0, 0.0, 0.43046105915181027, 0.08, 0
33, 0.0, 0.0, 0.36363636363636365, 0.0, 0.0, 0.2923707637593674, 0.04, 0
33, 0.0, 0.0, 0.5714285714285714, 0.0, 0.14285714285714285, 0.35464071706137534, 0.04, 0
33, 0.0, 0.0, 0.6, 0.0, 0.0, 0.6667897307697828, 0.08, 0
33, 0.0, 0.0, 0.6470588235294118, 0.0, 0.0, 0.20631500099591016, 0.12, 1
33, 0.0, 0.0, 0.45454545454545453, 0.0, 0.0, 0.1526795109179013, 0.16, 1
33, 0.0, 0.0, 0.6363636363636364, 0.0, 0.0, 0.29848371579403554, 0.2, 0
33, 0.0, 0.0, 0.6666666666666666, 0.0, 0.1111111111111111, 0.36082460293331897, 0.24, 0
33, 0.0, 0.0, 0.7272727272727273, 0.0, 0.0, 0.29237076375936744, 0.28, 0
33, 0.0, 0.0, 0.3125, 0.0, 0.0625, 0.2081201147086744, 0.32, 1
33, 0.058823529411764705, 0.058823529411764705, 0.5882352941176471, 0.11764705882352941, 0.058823529411764705, 0.182961539927379, 0.36, 1
33, 0.0, 0.0, 0.6428571428571429, 0.0, 0.0, 0.21432135692483323, 0.4, 1
33, 0.0, 0.0, 0.7272727272727273, 0.0, 0.0, 0.27994037205047256, 0.44, 0
33, 0.0, 0.0, 0.8, 0.0, 0.0, 0.6148184114045722, 0.48, 0
33, 0.0, 0.0, 0.3333333333333333, 0.0, 0.0, 0.49840858180715136, 0.52, 0
33, 0.0, 0.0, 0.6153846153846154, 0.0, 0.15384615384615385, 0.2064869220963816, 0.56, 1
33, 0.0, 0.0, 0.375, 0.0, 0.0, 0.31475446620519587, 0.6, 0
33, 0.0, 0.0, 0.6842105263157895, 0.0, 0.0, 0.16131550269870593, 0.64, 1
33, 0.0, 0.0, 0.631578947368421, 0.0, 0.05263157894736842, 0.16632965396711658, 0.68, 1
33, 0.0, 0.0, 0.3333333333333333, 0.0, 0.0, 1.3040076684760487, 0.72, 0
33, 0.0, 0.0, 0.6, 0.0, 0.0, 0.6033111285065009, 0.76, 0
33, 0.0, 0.0, 0.6153846153846154, 0.0, 0.0, 0.22611092300293226, 0.8, 1
33, 0.0, 0.0, 0.9090909090909091, 0.0, 0.0, 0.2676126457961113, 0.84, 0
33, 0.0, 0.0, 0.6666666666666666, 0.0, 0.0, 0.5687890488615245, 0.88, 0
33, 0.0, 0.0, 0.5666666666666667, 0.0, 0.03333333333333333, 0.09802152779281019, 0.92, 1
33, 0.0, 0.0, 1.0, 0.0, 0.0, 1.3040076684760487, 0.96, 0
33, 0.0, 0.0, 1.0, 0.0, 0.0, 3.912023005428146, 1.0, 0
34, 0.1111111111111111, 0.0, 0.5, 0.16666666666666666, 0.05555555555555555, 0.1713539280709495, 1.0, 1
34, 0.0, 0.0, 0.5833333333333334, 0.0, 0.0, 0.2807935798796977, 0.9661016949152542, 1
34, 0.16666666666666666, 0.0, 0.5, 0.3333333333333333, 0.16666666666666666, 0.38414914492180446, 0.9322033898305084, 0
34, 0.07692307692307693, 0.0, 0.46153846153846156, 0.15384615384615385, 0.07692307692307693, 0.2559211936592681, 0.8983050847457628, 0
34, 0.058823529411764705, 0.0, 0.7647058823529411, 0.11764705882352941, 0.11764705882352941, 0.15407287437765022, 0.864406779661017, 1
34, 0.1111111111111111, 0.0, 0.4444444444444444, 0.1111111111111111, 0.0, 0.31828759311492444, 0.8305084745762712, 0
34, 0.047619047619047616, 0.0, 0.47619047619047616, 0.047619047619047616, 0.047619047619047616, 0.15933147213915203, 0.7966101694915254, 1
34, 0.0625, 0.0, 0.625, 0.0625, 0.0, 0.21402401124833403, 0.7627118644067796, 1
34, 0.0, 0.0, 0.75, 0.0, 0.0, 0.4492046646927791, 0.7288135593220338, 0
34, 0.0, 0.0, 0.7777777777777778, 0.0, 0.1111111111111111, 0.3752949104727843, 0.6949152542372882, 1
34, 0.038461538461538464, 0.0, 0.6153846153846154, 0.07692307692307693, 0.038461538461538464, 0.12305124600147145, 0.6610169491525424, 1
34, 0.0, 0.0, 0.5384615384615384, 0.0, 0.07692307692307693, 0.2348136047886384, 0.6271186440677966, 1
34, 0.07142857142857142, 0.0, 0.6428571428571429, 0.07142857142857142, 0.0, 0.23375898810330678, 0.5932203389830508, 1
34, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6364092438443347, 0.559322033898305, 0
34, 0.0, 0.0, 0.631578947368421, 0.0, 0.0, 0.19099182845746052, 0.5254237288135594, 1
34, 0.0, 0.0, 0.6666666666666666, 0.0, 0.0, 0.37959499311807093, 0.4915254237288136, 0
34, 0.0, 0.0, 0.5, 0.0, 0.0, 0.420261163270209, 0.4576271186440678, 0
34, 0.03333333333333333, 0.0, 0.3333333333333333, 0.06666666666666667, 0.03333333333333333, 0.10338128705990098, 0.423728813559322, 1
34, 0.18181818181818182, 0.0, 0.45454545454545453, 0.2727272727272727, 0.09090909090909091, 0.25350710324609677, 0.3898305084745763, 1
34, 0.18181818181818182, 0.0, 0.45454545454545453, 0.36363636363636365, 0.09090909090909091, 0.25081766192019067, 0.3559322033898305, 0
34, 0.2, 0.0, 0.6, 0.4, 0.2, 0.430939320832449, 0.3220338983050847, 0
34, 0.0, 0.0, 0.5357142857142857, 0.0, 0.03571428571428571, 0.12049827880085917, 0.288135593220339, 1
34, 0.0, 0.0, 0.16666666666666666, 0.0, 0.0, 0.6185555579471694, 0.2542372881355932, 0
34, 0.0, 0.0, 0.5121951219512195, 0.0, 0.024390243902439025, 0.09196223486836425, 0.22033898305084745, 0
34, 0.08333333333333333, 0.0, 0.6666666666666666, 0.08333333333333333, 0.0, 0.27076960227580993, 0.1864406779661017, 1
34, 0.25, 0.0, 0.25, 0.25, 0.0, 0.795414427322923, 0.15254237288135594, 0
34, 0.0, 0.0, 1.0, 0.0, 0.0, 0.9073993941496765, 0.11864406779661017, 0
34, 0.0, 0.0, 0.5, 0.0, 0.0, 0.5238728499205089, 0.0847457627118644, 0
34, 0.0, 0.0, 0.6666666666666666, 0.0, 0.0, 0.32054069864325596, 0.05084745762711865, 0
34, 0.0, 0.0, 1.0, 0.0, 0.0, 0.88941926462144, 0.01694915254237288, 0
34, 0.08333333333333333, 0.0, 0.25, 0.16666666666666666, 0.08333333333333333, 0.2605867059647445, 0.05084745762711865, 0
